person_income_boxcox,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status
1.060857921990053,MORTGAGE,2.0,VENTURE,A,10000,5.42,0.11,N,0
-0.7973591924575428,RENT,1.0,DEBTCONSOLIDATION,A,8000,7.9,0.2,N,0
-1.098398090943202,RENT,0.0,EDUCATION,B,5500,11.83,0.16,N,0
-0.7973591924575428,MORTGAGE,3.0,PERSONAL,B,12000,9.88,0.3,N,0
0.885636581942945,MORTGAGE,7.0,EDUCATION,A,10000,8.32,0.12,N,0
0.014072959065722498,OWN,8.0,VENTURE,B,3000,11.49,0.05,N,0
0.28988062843598217,RENT,2.0,EDUCATION,B,15000,10.0,0.23,N,0
1.2004464888753748,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,11.49,0.06,N,0
-0.2962342156178043,MORTGAGE,0.0,EDUCATION,A,3600,7.29,0.07,N,0
-0.20840426828818714,MORTGAGE,7.0,EDUCATION,A,6000,6.62,0.12,N,0
0.46725264711776243,MORTGAGE,13.0,DEBTCONSOLIDATION,B,1500,9.76,0.02,N,0
-1.098398090943202,RENT,4.0,MEDICAL,D,7000,15.65,0.2,N,1
-0.7417864476299554,RENT,6.0,VENTURE,A,6000,7.9,0.15,N,0
0.5174679648865276,RENT,3.0,PERSONAL,C,12000,14.27,0.17,Y,0
1.455169235076122,RENT,3.0,VENTURE,B,10000,10.99,0.09,N,0
-1.5395198114898025,RENT,2.0,VENTURE,B,12250,9.99,0.43,N,1
0.1114203200616098,RENT,2.0,PERSONAL,D,4000,14.84,0.07,N,1
0.8595273984212968,MORTGAGE,11.0,HOMEIMPROVEMENT,D,9000,16.0,0.1,N,0
-1.098398090943202,RENT,5.0,PERSONAL,A,8000,7.51,0.23,N,0
-0.5154474014476147,MORTGAGE,11.0,EDUCATION,E,16750,17.56,0.37,N,0
0.45483341783368075,MORTGAGE,0.0,EDUCATION,B,20000,9.45,0.29,N,0
0.3380105791708786,RENT,5.0,PERSONAL,D,10000,14.11,0.15,N,0
-0.8892976504061049,RENT,0.0,DEBTCONSOLIDATION,B,12000,10.38,0.31,N,1
-1.300912422218326,MORTGAGE,7.0,MEDICAL,C,8000,13.48,0.25,N,1
-0.2962342156178043,RENT,1.0,HOMEIMPROVEMENT,A,5000,6.54,0.1,N,0
0.22023791549844826,RENT,11.0,HOMEIMPROVEMENT,C,4000,13.49,0.06,Y,0
1.455169235076122,MORTGAGE,3.0,PERSONAL,A,10000,7.88,0.09,N,0
-0.537141403848512,RENT,5.0,MEDICAL,C,5000,14.26,0.11,Y,0
1.6466215434243812,MORTGAGE,1.0,DEBTCONSOLIDATION,B,14000,9.91,0.12,N,0
-0.2962342156178043,OWN,0.0,PERSONAL,D,6000,14.96,0.12,Y,0
-1.4470066056143203,RENT,3.0,PERSONAL,B,7000,10.59,0.23,N,0
1.0728406067496603,RENT,1.0,MEDICAL,B,12000,11.36,0.13,N,0
0.07405979300370986,OWN,3.0,VENTURE,A,10000,7.49,0.17,N,0
-1.300912422218326,RENT,5.0,MEDICAL,A,8000,7.29,0.25,N,0
0.28988062843598217,MORTGAGE,1.0,VENTURE,B,12000,9.91,0.18,N,0
0.45483341783368075,RENT,15.0,DEBTCONSOLIDATION,B,11000,9.91,0.16,N,1
-1.953707769127263,OWN,4.0,MEDICAL,C,9000,13.16,0.38,N,1
-0.7973591924575428,RENT,3.0,DEBTCONSOLIDATION,C,2000,14.27,0.05,Y,0
-1.1113370677200711,RENT,2.0,MEDICAL,B,5000,11.71,0.14,N,0
-1.4470066056143203,RENT,3.0,EDUCATION,A,3000,8.94,0.1,N,0
0.1114203200616098,RENT,4.0,PERSONAL,C,10000,13.49,0.17,Y,0
0.18456473494881837,MORTGAGE,6.0,EDUCATION,C,8400,13.49,0.14,Y,0
-1.098398090943202,RENT,4.0,EDUCATION,C,5000,13.43,0.14,Y,0
1.3526624757502226,MORTGAGE,4.0,HOMEIMPROVEMENT,C,12000,13.49,0.11,Y,0
-0.687581589230661,OWN,4.0,EDUCATION,D,2500,15.62,0.06,Y,0
-1.098398090943202,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.65,0.29,N,0
-1.300912422218326,RENT,2.0,DEBTCONSOLIDATION,C,3000,14.27,0.09,N,1
-0.08292842573940847,RENT,9.0,VENTURE,B,12000,10.65,0.22,N,0
0.5174679648865276,MORTGAGE,7.0,MEDICAL,A,10000,5.99,0.14,N,0
2.4726248369861006,RENT,4.0,PERSONAL,A,9000,8.49,0.04,N,0
1.3526624757502226,MORTGAGE,3.0,VENTURE,B,12000,10.65,0.11,N,0
-1.4470066056143203,RENT,5.0,MEDICAL,A,4500,5.79,0.15,N,0
0.8329932072909133,RENT,6.0,DEBTCONSOLIDATION,B,7500,11.12,0.09,N,0
-0.5325459107858193,MORTGAGE,2.0,MEDICAL,A,4325,6.99,0.1,N,0
-1.098398090943202,RENT,0.0,EDUCATION,B,3500,11.48,0.1,N,0
1.012252533807519,RENT,7.0,VENTURE,B,12000,10.74,0.13,N,0
0.7513858436296598,RENT,2.0,DEBTCONSOLIDATION,C,16000,13.85,0.2,Y,0
0.1114203200616098,MORTGAGE,18.0,EDUCATION,B,5000,10.65,0.08,N,0
-0.9608576429258869,RENT,6.0,EDUCATION,C,10000,14.27,0.27,Y,1
-0.630501833151695,RENT,3.0,PERSONAL,A,10000,7.43,0.23,N,0
-1.8608284519682006,MORTGAGE,9.0,PERSONAL,A,1000,7.4,0.04,N,0
0.45483341783368075,RENT,4.0,EDUCATION,B,8000,10.37,0.11,N,0
2.4726248369861006,MORTGAGE,8.0,EDUCATION,B,14000,11.99,0.08,N,0
0.1114203200616098,RENT,1.0,VENTURE,B,10000,12.42,0.17,N,0
-0.08309102867250912,MORTGAGE,7.0,PERSONAL,B,12000,11.11,0.22,N,0
-0.5325459107858193,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,6.03,0.13,N,0
0.7513858436296598,RENT,4.0,HOMEIMPROVEMENT,C,4800,14.27,0.06,Y,0
-0.6346795563963202,RENT,1.0,PERSONAL,A,2400,9.32,0.06,N,0
1.455169235076122,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000,10.65,0.11,N,0
1.6466215434243812,MORTGAGE,9.0,EDUCATION,C,16000,13.06,0.13,N,0
0.45483341783368075,MORTGAGE,15.0,PERSONAL,A,12250,7.51,0.17,N,0
0.5174679648865276,MORTGAGE,8.0,DEBTCONSOLIDATION,A,15000,7.9,0.21,N,0
0.8061303712294622,RENT,2.0,HOMEIMPROVEMENT,B,5000,11.99,0.06,N,0
-1.2313272902526433,RENT,0.0,PERSONAL,B,5000,10.0,0.15,N,0
-0.687581589230661,RENT,5.0,VENTURE,A,8000,6.54,0.19,N,0
0.45483341783368075,RENT,5.0,EDUCATION,B,4000,10.25,0.06,N,0
0.1114203200616098,RENT,0.0,HOMEIMPROVEMENT,C,10000,13.49,0.17,Y,0
0.45483341783368075,RENT,3.0,VENTURE,A,4000,7.74,0.06,N,0
0.22023791549844826,RENT,2.0,DEBTCONSOLIDATION,C,4500,14.35,0.07,Y,0
-0.43494836330594416,MORTGAGE,1.0,EDUCATION,A,9000,8.94,0.19,N,0
2.4094021004111035,RENT,0.0,MEDICAL,B,18000,11.11,0.11,N,0
-1.8608284519682006,MORTGAGE,2.0,HOMEIMPROVEMENT,B,3250,10.99,0.13,N,0
0.5174679648865276,MORTGAGE,6.0,DEBTCONSOLIDATION,A,18000,7.9,0.24,N,0
-0.4445152716417817,RENT,16.0,EDUCATION,B,9000,10.74,0.19,N,0
-1.098398090943202,RENT,7.0,EDUCATION,C,10000,13.48,0.29,Y,0
0.1114203200616098,MORTGAGE,8.0,PERSONAL,A,5000,6.03,0.08,N,0
0.45470632510261844,RENT,4.0,VENTURE,A,10000,9.63,0.14,N,0
-0.7973591924575428,RENT,6.0,MEDICAL,B,10000,10.99,0.25,N,0
-0.3415048131342951,MORTGAGE,6.0,EDUCATION,B,12000,10.99,0.24,N,0
-1.953707769127263,RENT,3.0,MEDICAL,A,6000,7.14,0.25,N,0
1.6829504193990656,MORTGAGE,13.0,HOMEIMPROVEMENT,C,10000,13.23,0.08,N,0
-0.17423482144345886,RENT,4.0,EDUCATION,B,5600,10.99,0.11,N,0
0.1114203200616098,RENT,11.0,DEBTCONSOLIDATION,A,6000,5.99,0.1,N,0
0.1114203200616098,MORTGAGE,3.0,MEDICAL,A,18000,5.79,0.3,N,0
0.9625308648547307,MORTGAGE,2.0,EDUCATION,B,7600,11.28,0.09,N,1
-0.5828155858244642,RENT,1.0,MEDICAL,E,12000,16.45,0.27,N,1
1.2449541257500405,RENT,0.0,PERSONAL,A,10000,7.14,0.1,N,0
-1.6859478207348826,RENT,2.0,VENTURE,D,2400,15.57,0.09,N,1
0.004720367940721404,MORTGAGE,3.0,PERSONAL,A,9000,7.49,0.16,N,0
0.45483341783368075,MORTGAGE,4.0,DEBTCONSOLIDATION,D,8000,17.49,0.11,N,1
0.1114203200616098,RENT,3.0,PERSONAL,D,9000,15.31,0.15,Y,0
-0.687581589230661,OWN,7.0,EDUCATION,B,15000,11.99,0.36,N,0
1.1317782782451569,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4000,6.62,0.04,N,0
-0.0031041349881601554,RENT,1.0,EDUCATION,B,3000,9.99,0.05,N,0
1.2450424051449376,MORTGAGE,8.0,EDUCATION,B,24250,10.62,0.24,N,0
-1.603410035831699,RENT,5.0,MEDICAL,B,8400,10.99,0.31,N,1
-0.2282957415735891,MORTGAGE,12.0,PERSONAL,A,20000,7.51,0.37,N,0
-0.08292842573940847,RENT,0.0,EDUCATION,A,13000,7.88,0.24,N,0
0.035741318515277905,RENT,17.0,MEDICAL,A,8000,6.62,0.14,N,0
0.23785815741870606,RENT,0.0,HOMEIMPROVEMENT,B,3200,12.21,0.05,N,0
-1.953707769127263,RENT,9.0,EDUCATION,B,6000,11.49,0.25,N,0
-1.2313272902526433,RENT,4.0,DEBTCONSOLIDATION,D,16000,14.09,0.48,N,1
-1.8608284519682006,RENT,2.0,PERSONAL,A,5475,6.62,0.22,N,0
-1.953707769127263,RENT,1.0,MEDICAL,B,2000,9.91,0.08,N,0
-0.042652183083643255,RENT,4.0,EDUCATION,C,13000,13.57,0.24,Y,0
-0.5325459107858193,MORTGAGE,6.0,MEDICAL,A,5000,6.99,0.11,N,0
-1.1269644981207552,RENT,1.0,DEBTCONSOLIDATION,D,5000,14.09,0.14,N,1
1.2450424051449376,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.66,0.05,N,0
0.45483341783368075,MORTGAGE,6.0,VENTURE,B,8000,9.63,0.11,N,0
-0.9128940022073757,RENT,0.0,VENTURE,A,9600,7.49,0.25,N,0
1.6152522627700567,RENT,3.0,VENTURE,C,15000,13.98,0.13,N,0
1.0085381341429847,MORTGAGE,2.0,PERSONAL,C,6000,13.98,0.07,Y,0
-0.12395988270649203,MORTGAGE,9.0,PERSONAL,C,6000,15.23,0.11,Y,0
-0.4832051829881542,RENT,3.0,MEDICAL,A,5000,8.0,0.11,N,0
-1.4470066056143203,RENT,0.0,EDUCATION,E,5000,16.4,0.17,N,1
0.49886616168074455,RENT,3.0,PERSONAL,C,5000,12.99,0.07,N,0
1.455169235076122,MORTGAGE,3.0,MEDICAL,A,5000,6.92,0.05,N,0
-1.1906028802575506,RENT,5.0,EDUCATION,A,9000,7.14,0.27,N,0
2.4726248369861006,MORTGAGE,1.0,EDUCATION,A,20000,8.9,0.11,N,0
-0.042652183083643255,MORTGAGE,3.0,MEDICAL,B,4750,10.08,0.09,N,0
0.2024742179115162,RENT,2.0,PERSONAL,C,13200,13.49,0.2,N,0
0.6081629468826527,MORTGAGE,9.0,DEBTCONSOLIDATION,C,10000,13.49,0.13,Y,0
0.7009067398228085,MORTGAGE,10.0,MEDICAL,A,21600,7.9,0.25,N,0
1.4147492821772032,RENT,5.0,VENTURE,B,10000,11.71,0.09,N,0
-0.25187934846212845,OWN,4.0,HOMEIMPROVEMENT,A,12000,7.51,0.24,N,0
-1.8608284519682006,MORTGAGE,5.0,PERSONAL,A,9000,6.03,0.36,N,0
0.35736761557288454,RENT,0.0,DEBTCONSOLIDATION,A,3600,7.51,0.05,N,0
-0.2962342156178043,RENT,3.0,PERSONAL,B,5000,9.88,0.1,N,0
0.6081629468826527,MORTGAGE,4.0,PERSONAL,D,25000,15.99,0.33,N,0
0.1114203200616098,RENT,2.0,EDUCATION,C,5000,14.22,0.08,Y,1
1.2450424051449376,MORTGAGE,6.0,EDUCATION,A,8000,7.88,0.08,N,0
-3.3233743524131842,RENT,2.0,VENTURE,D,7000,8.49,0.54,N,1
0.28988062843598217,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,9.91,0.11,N,0
0.28988062843598217,RENT,3.0,VENTURE,A,20000,7.9,0.31,N,1
-0.3877293245500711,RENT,0.0,EDUCATION,A,1000,7.88,0.02,N,0
-2.824019352155919,OWN,3.0,VENTURE,C,2750,15.27,0.16,Y,0
-0.12395988270649203,RENT,3.0,DEBTCONSOLIDATION,D,5000,14.96,0.09,Y,1
-1.4470066056143203,RENT,5.0,DEBTCONSOLIDATION,C,3000,12.68,0.1,Y,0
1.6466215434243812,MORTGAGE,4.0,MEDICAL,A,12000,7.51,0.1,N,0
-0.12395988270649203,RENT,17.0,VENTURE,A,9000,8.49,0.16,N,0
0.8857408067182888,MORTGAGE,2.0,EDUCATION,A,15000,7.88,0.18,N,0
0.45483341783368075,RENT,6.0,EDUCATION,B,12500,11.49,0.19,N,0
-0.20840426828818714,RENT,2.0,DEBTCONSOLIDATION,C,9000,12.84,0.17,N,0
-0.7973591924575428,RENT,3.0,MEDICAL,B,3000,9.25,0.07,N,0
0.1114203200616098,RENT,8.0,VENTURE,B,10000,9.88,0.17,N,0
0.8715200370875638,RENT,5.0,EDUCATION,B,10000,10.0,0.12,N,0
-0.3877293245500711,RENT,3.0,EDUCATION,B,5000,10.25,0.1,N,0
1.2450424051449376,RENT,5.0,VENTURE,A,12000,7.51,0.12,N,0
-0.341687784743208,MORTGAGE,5.0,EDUCATION,A,5000,7.88,0.1,N,0
-1.4470066056143203,MORTGAGE,5.0,PERSONAL,A,3000,6.03,0.1,N,0
-0.341687784743208,MORTGAGE,0.0,PERSONAL,C,5000,13.79,0.1,Y,0
-0.687581589230661,MORTGAGE,5.0,EDUCATION,A,11350,6.62,0.27,N,0
0.28988062843598217,MORTGAGE,6.0,EDUCATION,B,22000,11.71,0.34,N,0
0.1114203200616098,MORTGAGE,7.0,EDUCATION,C,7500,13.23,0.13,Y,0
0.1114203200616098,MORTGAGE,0.0,DEBTCONSOLIDATION,C,2000,13.35,0.03,Y,0
-0.3877293245500711,RENT,2.0,PERSONAL,B,15000,11.36,0.31,N,1
0.1114203200616098,RENT,4.0,DEBTCONSOLIDATION,D,10000,14.54,0.17,Y,1
0.2553372181724654,RENT,3.0,HOMEIMPROVEMENT,D,22000,17.58,0.37,N,1
-1.098398090943202,RENT,5.0,VENTURE,C,13400,13.06,0.38,N,1
1.1317782782451569,RENT,1.0,MEDICAL,B,4000,10.65,0.04,N,0
0.45483341783368075,RENT,0.0,HOMEIMPROVEMENT,A,8400,6.91,0.12,N,0
1.9849166531484492,MORTGAGE,3.0,EDUCATION,B,18000,10.65,0.13,N,0
0.8595273984212968,RENT,5.0,VENTURE,B,8000,11.71,0.1,N,0
0.45483341783368075,RENT,2.0,MEDICAL,B,10000,10.65,0.14,N,0
1.8224222044782823,MORTGAGE,14.0,EDUCATION,A,12000,7.49,0.09,N,0
0.45483341783368075,OWN,3.0,HOMEIMPROVEMENT,C,3825,13.43,0.05,N,0
-0.687581589230661,RENT,1.0,VENTURE,D,5000,14.96,0.12,Y,1
0.45483341783368075,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,8.9,0.07,N,0
-0.5325459107858193,RENT,2.0,EDUCATION,A,7500,5.43,0.17,N,0
0.7513858436296598,RENT,1.0,MEDICAL,B,2000,10.36,0.03,N,0
0.1114203200616098,MORTGAGE,0.0,EDUCATION,B,10000,11.71,0.17,N,0
1.9052069480997926,MORTGAGE,3.0,HOMEIMPROVEMENT,A,14000,6.03,0.11,N,0
-0.6346795563963202,RENT,5.0,VENTURE,B,10000,10.65,0.24,N,0
-0.7973591924575428,OWN,0.0,EDUCATION,A,9000,7.74,0.23,N,0
-0.687581589230661,RENT,3.0,MEDICAL,B,5000,11.49,0.12,N,0
0.6081629468826527,MORTGAGE,5.0,EDUCATION,F,14000,18.53,0.19,N,0
-0.3877293245500711,RENT,2.0,EDUCATION,B,7000,9.25,0.15,N,0
-0.8543698639632722,RENT,4.0,EDUCATION,D,15000,12.17,0.38,N,1
-0.838831086773074,MORTGAGE,3.0,EDUCATION,C,7500,12.84,0.19,Y,0
0.45483341783368075,MORTGAGE,19.0,MEDICAL,C,1800,14.27,0.03,N,0
-1.0919569015328863,RENT,4.0,DEBTCONSOLIDATION,D,9400,16.07,0.27,Y,1
0.29084001231641826,MORTGAGE,4.0,EDUCATION,D,10000,13.55,0.15,N,1
0.6081629468826527,MORTGAGE,6.0,VENTURE,B,15000,9.91,0.2,N,0
-0.7973591924575428,RENT,1.0,DEBTCONSOLIDATION,A,7000,8.59,0.17,N,0
-1.2313272902526433,RENT,4.0,MEDICAL,B,5000,10.95,0.15,N,0
1.7363184378170948,MORTGAGE,5.0,EDUCATION,B,24000,10.99,0.19,N,0
1.2887362384569854,MORTGAGE,9.0,VENTURE,B,20000,11.48,0.2,N,0
-0.7973591924575428,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4000,13.48,0.1,N,0
-0.042652183083643255,MORTGAGE,8.0,PERSONAL,B,16750,10.95,0.3,N,0
0.45483341783368075,MORTGAGE,6.0,PERSONAL,B,4000,12.69,0.06,N,0
1.3526624757502226,OTHER,6.0,PERSONAL,B,7000,12.21,0.07,N,0
1.6466215434243812,RENT,7.0,EDUCATION,B,10000,10.0,0.08,N,0
1.6466215434243812,MORTGAGE,10.0,DEBTCONSOLIDATION,A,6000,7.68,0.05,N,0
-0.3323756361234469,MORTGAGE,11.0,VENTURE,A,6000,7.9,0.12,N,1
-1.6859478207348826,OWN,9.0,EDUCATION,C,5000,13.49,0.19,N,0
1.2450424051449376,MORTGAGE,0.0,MEDICAL,C,12000,12.87,0.12,N,0
-0.3323756361234469,RENT,1.0,PERSONAL,B,4800,10.65,0.1,N,0
-0.17881669395083488,MORTGAGE,9.0,PERSONAL,B,4500,9.63,0.09,N,0
0.7513858436296598,MORTGAGE,2.0,VENTURE,B,15000,10.37,0.19,N,0
-1.8608284519682006,RENT,0.0,HOMEIMPROVEMENT,A,7000,7.74,0.28,N,0
0.8857408067182888,RENT,3.0,EDUCATION,B,20000,9.88,0.24,N,0
-0.20840426828818714,OWN,3.0,EDUCATION,A,5000,7.9,0.1,N,0
-2.193806798626246,OWN,0.0,VENTURE,A,5300,7.49,0.25,N,0
-0.7973591924575428,RENT,1.0,DEBTCONSOLIDATION,C,10000,13.22,0.25,N,0
0.6081629468826527,OWN,0.0,VENTURE,C,10000,13.47,0.13,N,0
0.1114203200616098,MORTGAGE,7.0,VENTURE,A,7200,6.62,0.12,N,0
-1.5238305371766843,RENT,7.0,DEBTCONSOLIDATION,A,14000,5.42,0.48,N,1
1.2669998195308747,MORTGAGE,7.0,VENTURE,A,12000,7.88,0.12,N,0
0.45483341783368075,MORTGAGE,5.0,EDUCATION,B,15000,10.99,0.21,N,0
-0.9128940022073757,MORTGAGE,2.0,PERSONAL,A,5000,6.99,0.13,N,0
0.22023791549844826,RENT,0.0,DEBTCONSOLIDATION,A,15000,8.94,0.24,N,0
-0.3877293245500711,RENT,5.0,EDUCATION,C,10000,13.49,0.21,Y,0
1.0728406067496603,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.68,0.09,N,0
1.6282983534367705,RENT,1.0,MEDICAL,B,4000,10.75,0.03,N,0
-0.4832051829881542,RENT,2.0,MEDICAL,A,8000,6.17,0.17,N,0
1.2450424051449376,RENT,11.0,MEDICAL,A,12000,7.14,0.12,N,0
0.6081629468826527,MORTGAGE,6.0,EDUCATION,A,12000,5.99,0.16,N,0
0.035741318515277905,MORTGAGE,8.0,MEDICAL,A,6400,6.99,0.11,N,0
-2.070528173681165,RENT,0.0,VENTURE,D,7000,14.61,0.31,N,1
0.28988062843598217,MORTGAGE,0.0,HOMEIMPROVEMENT,D,8000,16.32,0.12,Y,0
2.0005091971074442,MORTGAGE,10.0,HOMEIMPROVEMENT,E,18000,17.93,0.13,Y,0
-1.098398090943202,RENT,2.0,VENTURE,A,5500,7.9,0.15,N,0
0.1114203200616098,MORTGAGE,5.0,EDUCATION,A,12000,6.03,0.2,N,0
2.4726248369861006,RENT,2.0,HOMEIMPROVEMENT,B,6000,11.12,0.03,N,0
-0.5830198073059402,RENT,4.0,HOMEIMPROVEMENT,C,8000,14.72,0.18,Y,1
-0.2962342156178043,RENT,2.0,EDUCATION,A,3000,7.4,0.06,N,0
1.9849166531484492,RENT,7.0,EDUCATION,F,25000,15.83,0.18,N,0
-0.2962342156178043,MORTGAGE,0.0,EDUCATION,B,6000,10.59,0.12,N,0
-0.2962342156178043,RENT,7.0,HOMEIMPROVEMENT,B,10000,12.69,0.2,N,0
1.060857921990053,MORTGAGE,18.0,VENTURE,B,12000,11.26,0.13,N,0
0.1114203200616098,MORTGAGE,9.0,HOMEIMPROVEMENT,C,8000,13.49,0.13,Y,0
0.9625308648547307,MORTGAGE,0.0,HOMEIMPROVEMENT,B,12925,11.83,0.14,N,1
0.9875343954933873,RENT,6.0,EDUCATION,B,8000,10.99,0.09,N,0
0.07311375978221601,RENT,4.0,DEBTCONSOLIDATION,C,1800,13.35,0.03,Y,0
1.9849166531484492,MORTGAGE,7.0,DEBTCONSOLIDATION,A,24000,7.88,0.17,N,0
0.28988062843598217,RENT,4.0,PERSONAL,A,12000,6.03,0.18,N,0
1.9849166531484492,MORTGAGE,6.0,VENTURE,B,16000,11.14,0.11,N,0
-0.20857646162513407,RENT,6.0,PERSONAL,A,1600,7.43,0.03,N,0
-1.098398090943202,RENT,0.0,MEDICAL,A,2100,5.42,0.06,N,0
-0.7973591924575428,RENT,3.0,EDUCATION,C,10000,13.49,0.25,N,0
0.1114203200616098,RENT,6.0,EDUCATION,C,7000,13.99,0.12,N,0
1.012252533807519,MORTGAGE,2.0,MEDICAL,B,15000,9.99,0.17,N,0
0.6081629468826527,RENT,4.0,HOMEIMPROVEMENT,A,4200,7.29,0.06,N,0
1.455169235076122,MORTGAGE,0.0,EDUCATION,A,14000,6.62,0.13,N,0
0.035741318515277905,RENT,0.0,VENTURE,B,9500,9.91,0.16,N,0
-0.3877293245500711,RENT,0.0,EDUCATION,B,2400,12.69,0.05,N,0
0.8857408067182888,OWN,3.0,HOMEIMPROVEMENT,B,18000,10.25,0.21,N,0
2.4601292021235244,RENT,0.0,VENTURE,C,16000,12.87,0.09,Y,0
-0.9730132372177192,RENT,4.0,PERSONAL,B,16000,11.71,0.43,N,1
0.1114203200616098,RENT,7.0,MEDICAL,C,6000,13.49,0.1,N,0
1.012252533807519,MORTGAGE,5.0,VENTURE,B,10000,9.91,0.11,N,0
0.1114203200616098,RENT,2.0,EDUCATION,B,3000,12.53,0.05,N,0
-1.034815960393006,RENT,5.0,VENTURE,B,14750,11.14,0.41,N,1
-1.0727452324185365,OWN,8.0,EDUCATION,A,9600,6.03,0.27,N,0
1.7363887181847453,RENT,0.0,VENTURE,B,18000,11.48,0.14,N,0
-1.4470066056143203,OWN,4.0,PERSONAL,A,9000,9.63,0.3,N,0
-0.08292842573940847,MORTGAGE,2.0,HOMEIMPROVEMENT,B,15000,10.99,0.27,N,0
0.8857408067182888,MORTGAGE,2.0,VENTURE,C,5000,13.99,0.06,Y,0
0.7624457864308638,MORTGAGE,13.0,MEDICAL,A,8000,7.14,0.1,N,0
0.1114203200616098,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,7.14,0.13,N,0
-0.2962342156178043,RENT,5.0,MEDICAL,B,4800,12.42,0.1,N,0
0.1114203200616098,RENT,4.0,EDUCATION,A,4000,8.94,0.07,N,0
2.4726248369861006,RENT,0.0,PERSONAL,B,15000,9.62,0.09,Y,0
1.6466215434243812,MORTGAGE,9.0,PERSONAL,A,15000,7.66,0.13,N,0
0.8857408067182888,MORTGAGE,2.0,PERSONAL,A,6000,5.42,0.07,N,0
-0.7973591924575428,RENT,2.0,DEBTCONSOLIDATION,B,4000,11.71,0.1,N,0
-0.2962342156178043,RENT,0.0,DEBTCONSOLIDATION,A,8500,9.63,0.17,N,0
0.035741318515277905,MORTGAGE,4.0,PERSONAL,A,16700,7.51,0.27,N,0
-0.5325459107858193,MORTGAGE,0.0,PERSONAL,A,2000,7.49,0.05,N,0
0.6952248192028243,MORTGAGE,2.0,PERSONAL,A,12000,6.62,0.15,N,0
-1.7716697457893738,RENT,4.0,MEDICAL,A,1200,7.29,0.05,N,0
0.1114203200616098,MORTGAGE,9.0,HOMEIMPROVEMENT,C,8400,12.98,0.14,N,0
0.1299374103024166,RENT,2.0,DEBTCONSOLIDATION,D,10000,16.29,0.17,N,1
-0.2962342156178043,RENT,3.0,HOMEIMPROVEMENT,C,20000,13.49,0.4,N,1
-0.08292842573940847,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,10.38,0.27,N,0
0.04054882194837057,RENT,2.0,DEBTCONSOLIDATION,B,6000,10.25,0.1,N,0
-0.2962342156178043,RENT,4.0,PERSONAL,D,15000,15.99,0.3,Y,1
-0.2962342156178043,RENT,4.0,HOMEIMPROVEMENT,C,5000,13.22,0.1,Y,0
2.4094021004111035,MORTGAGE,11.0,MEDICAL,A,6500,6.03,0.04,N,0
-0.0031041349881601554,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,11.49,0.21,N,0
-0.43533024042323637,RENT,1.0,VENTURE,E,15450,16.35,0.31,Y,1
0.5174679648865276,RENT,8.0,DEBTCONSOLIDATION,A,10000,8.94,0.14,N,0
-0.7417864476299554,RENT,6.0,EDUCATION,B,5000,11.71,0.12,N,0
-0.08292842573940847,MORTGAGE,1.0,EDUCATION,B,8000,10.25,0.15,N,0
2.4726248369861006,MORTGAGE,9.0,DEBTCONSOLIDATION,B,35000,9.99,0.15,N,0
-0.3877293245500711,MORTGAGE,14.0,PERSONAL,C,8000,15.27,0.17,N,1
-2.938859804672397,RENT,0.0,VENTURE,D,2800,14.61,0.19,N,1
1.012252533807519,RENT,2.0,DEBTCONSOLIDATION,B,3000,11.49,0.03,N,0
-0.12395988270649203,RENT,2.0,HOMEIMPROVEMENT,C,19000,13.16,0.35,Y,1
0.5119041039143075,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18600,10.59,0.25,N,0
-0.7973591924575428,RENT,4.0,EDUCATION,B,10000,12.42,0.25,N,0
0.8857408067182888,MORTGAGE,6.0,MEDICAL,A,24000,7.49,0.28,N,0
-1.5395198114898025,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5575,6.92,0.19,N,0
1.012252533807519,RENT,0.0,DEBTCONSOLIDATION,C,4000,12.87,0.04,N,0
1.2450424051449376,RENT,6.0,DEBTCONSOLIDATION,A,10000,6.54,0.1,N,0
1.6466215434243812,MORTGAGE,8.0,PERSONAL,A,7000,6.76,0.06,N,0
1.012252533807519,RENT,4.0,PERSONAL,A,10000,8.94,0.11,N,0
2.2217254296059834,MORTGAGE,7.0,EDUCATION,B,15000,10.25,0.1,N,0
-0.6346795563963202,MORTGAGE,3.0,MEDICAL,E,12000,17.19,0.28,Y,1
0.2553372181724654,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10000,5.79,0.16,N,0
